"","AIT_USBKB","AIT_BUSCD","AIT_AITCD","AIT_GRPNO","AIT_MEISJ","AIT_SEISJ","AIT_MEISK","AIT_SEISK","AIT_ADRS1","AIT_ADRS2","AIT_ADRS3","AIT_ADRS4","AIT_ADRS5","AIT_YUBIN","AIT_TELNO","AIT_KENCD","AIT_YOSIN","AIT_GYSCD","AIT_TANCD","AIT_TANCH","AIT_SIMKB","AIT_KSBKB","AIT_KSHKB","AIT_SEQKB","AIT_BOBKB","AIT_TORKB","AIT_SQHKB","AIT_ZHSKB","AIT_SEIBO","AIT_INDXJ","AIT_INDXK","AIT_TSYMD","AIT_TEYMD","AIT_TOROK","AIT_MENTE","AIT_SHACD","AIT_BUMON","AIT_TANHO","AIT_SAGRP","AIT_GYSC1","AIT_TESSY","AIT_TESUM","AIT_TESKB","AIT_TESKS","AIT_TESKH","AIT_TESSR","AIT_TESKJ","AIT_CHUKB","AIT_TNLNK","AIT_TNYMD","AIT_TNMNT","AIT_JJOKY","AIT_HJOKY","AIT_GKIBO","AIT_GSTDY","AIT_GONER","AIT_GFUHY","AIT_GSRAI","AIT_GCMNT","AIT_BIKOU","AIT_GMEIS","AIT_GSEIS","AIT_GMEIF","AIT_GSEIF","AIT_ADRG1","AIT_ADRG2","AIT_ADRG3","AIT_ADRG4","AIT_ADRG5","AIT_YUBNG","AIT_TELNG","AIT_FAXNO","AIT_KENCG","AIT_GYOSN","AIT_GYGCD","AIT_GYSMA","AIT_GYSUB","AIT_HINM1","AIT_HINM2","AIT_HINM3","AIT_HINM4","AIT_HINM5","AIT_SGYMD","AIT_SEYMD","AIT_SIHON","AIT_NINZU","AIT_JOUJO","AIT_KEIFG","AIT_KYKKB","AIT_HOSFG","AIT_HOSNM","AIT_TNPKB","AIT_TORKG","AIT_KEIRE","AIT_BIKOG","AIT_JIGSU","AIT_JIGNM","AIT_INDXG","AIT_INDFG","AIT_NAMED","AIT_YOMID","AIT_YAKUD","AIT_ADRD1","AIT_ADRD2","AIT_ADRD3","AIT_ADRD4","AIT_ADRD5","AIT_YUBND","AIT_TELND","AIT_KENC2","AIT_SENEN","AIT_GAKOD","AIT_SOTSU","AIT_DNYMD","AIT_BIKOD","AIT_GTORO","AIT_GMENT","AIT_GSHAC","AIT_DKENC","AIT_KGYCD","AIT_KEIYM","AIT_KEIBK","AIT_HOSYM","AIT_HOSNA","AIT_HOSBK","AIT_TNPSY","AIT_TNPYM","AIT_TNPBK","AIT_OBEUM","AIT_OBEYM","AIT_KESAN","AIT_TOKUM","AIT_TOKYM","AIT_TOKBK","AIT_YOSBK","AIT_GYGC1","AIT_GYGS1","AIT_GYGS2","AIT_URLAD","AIT_SINYO","AIT_COMNT","AIT_KBNK1","AIT_KBNK2","AIT_KBNK3","AIT_KBNK4","AIT_KBNK5","AIT_KYAK1","AIT_KYAK2","AIT_KYAK3","AIT_KYAK4","AIT_KYAK5","AIT_KIRE1","AIT_KIRE2","AIT_KIRE3","AIT_KIRE4","AIT_KIRE5","AIT_KURI1","AIT_KURI2","AIT_KURI3","AIT_KURI4","AIT_KURI5","AIT_KKAB1","AIT_KKAB2","AIT_KKAB3","AIT_KKAB4","AIT_KKAB5","AIT_NBUSCD","AIT_KAMEINO","AIT_TORKEINO","AIT_KEINO","AIT_SYOCD"
"10","U","0281","4011","023416","株式会社  総食","株式会社  総食","ｿｳｼﾖｸ","KK ｿｳｼﾖｸｶﾈｼﾖｳ","東京都","江東区","","豊洲6-6-1　412号室（7街区管理施設棟）","","1350061","03-6633-6385","13","100","92","07","00","92","29015","2000","5","0","00","4","3","1","株式会社  総食","ｿｳｼﾖｸ","2006-01-27 00:00:00","2020-05-01 00:00:00","2003-02-18 18:24:11","2020-03-23 09:22:11","11111","023416","  ","      ","18","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱総食","株式会社総食","ｶ)ｿｳｼｮｸ","ｶ)ｿｳｼｮｸ","東京都","江東区","","豊洲6-6-1　412号室（7街区管理施設棟）","","1350061","03-6633-6385","","13","100","00","","","","","","","","","1954-05-07 00:00:00","30","104","","0","0","0","","0","00","000000","Ｈ21.8　総食（熱海）を分社化設立。","0","","総食","ｿｳｼｮｸ","堀　貴光","ﾎﾘ ﾀｶﾐﾂ","代表取締役社長","東京都","江東区","","白河２－２２－１－２０５","","1350021","0557837121","22","1967-11-27 00:00:00","関東学園大学","","","会長　堀　孝","2000-10-06 00:00:00","2018-12-03 08:59:49","21339","13","000000","","","","","","","","","0","","3","0","","","","00","00","00",""," ","太田、築地より引き継ぐ。東水総食社名変更。平成17年11月末㈱熱海総合食品市場より移転に伴い社名変更。","りそな（東京中央）","みずほ（築地）","三井住友（静岡）","静岡（沼津）","","会　 長　堀　孝","社　 長　堀　貴光","福社長　堀　雅弘","取締役　齋藤富弘","取締役　石川雄一","築地魚市場","大都魚類","沼津魚市場","東京果物商業協同組合","中央魚類","伊豆箱根鉄道","小田急鉄道","プリンスホテル","小田急リゾーツ","共立メンテナンス","株式会社　内野商店","","","","","    ","        ","   ","                ","       "
"11","U","0281","4012","      ","株式会社  渡辺商事","株式会社  渡辺商事","ﾜﾀﾅﾍﾞｼﾖｳｼﾞ","KK ﾜﾀﾅﾍﾞｼﾖｳｼﾞ","栃木県","宇都宮市","","御幸町１８５","","3210984","0286612558","09","0","93","08","00","99","10199","2000","5","0","00","4","3","1","株式会社  渡辺商事","ﾜﾀﾅﾍﾞｼﾖｳｼﾞ","2015-08-21 00:00:00","2016-05-10 00:00:00","2003-02-18 18:24:44","2018-11-21 10:25:44","60559","      ","  ","      ","18","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","株式会社  渡辺商事","株式会社  渡辺商事","KK ﾜﾀﾅﾍﾞｼﾖｳｼﾞ","KK ﾜﾀﾅﾍﾞｼﾖｳｼﾞ","栃木県","宇都宮市","","御幸町１８５","","3210000","","","09","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","株式会社  渡辺商事","ﾜﾀﾅﾍﾞｼﾖｳｼﾞ","","","","","","","","","0000000","","00","","","","","","2000-11-15 00:00:00","2000-11-15 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"12","U","0281","4013","      ","香村","香村","ｺｳﾑﾗ","ｺｳﾑﾗ","東京都","","","","","1040000","3791-9671","13","100","00","08","00","99","10110","1000","0","0","00","4","1","3","香村","ｺｳﾑﾗ","2007-10-30 00:00:00","2016-03-23 00:00:00","2007-10-23 14:05:14","2014-06-16 17:00:53","20595","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","現金売上","現金売上","ｹﾞﾝｷﾝ ｳﾘｱｹﾞ","ｹﾞﾝｷﾝｳﾘｱｹﾞ","東京都","","","","","0000000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","現金売上","ｹﾞﾝｷﾝｳﾘｱｹﾞ","","","","","","","","","0000000","","00","","","","","","2001-09-13 00:00:00","2001-09-13 00:00:00","10010","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13","U","0281","4014","      ","２８部  有村","２８部  有村","28ﾌﾞ ｱﾘﾑﾗ","28ﾌﾞ ｱﾘﾑﾗ","東京都","世田谷区","","桜新町１ー３１ー１５","","1540015","7013938","13","0","00","02","00","00","38888","1000","5","0","00","4","3","1","２８部  有村","28ﾌﾞｱﾘﾑﾗ","1982-08-21 00:00:00","1995-02-27 00:00:00","1984-05-28 00:00:00","1992-08-26 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","２８部  有村","２８部  有村","28ﾌﾞ ｱﾘﾑﾗ","28ﾌﾞ ｱﾘﾑﾗ","東京都","世田谷区","","桜新町１ー３１ー１５","","1540000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","２８部  有村","28ﾌﾞｱﾘﾑﾗ","","","","","","","","","0000000","","00","","","","","","1984-05-28 00:00:00","1992-08-26 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14","U","0281","4015","022224","株式会社  小林水産","株式会社  小林水産","ｺﾊﾞﾔｼｽｲｻﾝ","KK ｺﾊﾞﾔﾊｽｲｻﾝ","東京都","世田谷区","","宇奈根１－３２－３","","1570068","03334163191","13","1000","70","04","00","92","20020","2000","0","0","00","4","3","1","株式会社  小林水産","ｺﾊﾞﾔｼｽｲｻﾝ","2006-07-01 00:00:00","2018-08-28 00:00:00","2003-02-18 18:25:14","2018-11-21 10:25:59","60559","022224","  ","      ","16","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","平成23年1月まで与信300万増額
1200万→1500万に。","㈱小林水産","株式会社小林水産","ｶ)ｺﾊﾞﾔｼｽｲｻﾝ","ｶ)ｺﾊﾞﾔｼｽｲｻﾝ","東京都","世田谷区","","宇奈根１－３２－３","","1570068","0334163191","","13","1005","00","","","","","","","","","","0","0","","0","0","0","","0","00","000000","株式会社  小林水産","0","","小林水産","ｺﾊﾞﾔｼｽｲｻﾝ","小林　秀治","ｺﾊﾞﾔｼ","","東京都","","","","","0000000","","00","","","","","","1998-11-02 00:00:00","2017-08-12 08:59:04","30660","13","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"15","U","0281","4016","030146","旭食品　株式会社","旭食品　株式会社","ｱｻﾋｼｮｸﾋﾝ","ｱｻﾋｼｮｸﾋﾝ KK","神奈川県","川崎市宮前区","","梶ケ谷１０９０","","2160034","0448618841","14","100","00","02","00","20","10125","2000","5","0","00","4","3","1","旭食品　株式会社","ｱｻﾋｼｮｸﾋﾝ","","","2003-03-22 15:30:35","2003-09-01 15:54:38","60485","      ","  ","      ","00","  "," ","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","旭食品㈱","旭食品株式会社","ｱｻﾋｼｮｸﾋﾝ(ｶ","ｱｻﾋｼｮｸﾋﾝ(ｶ","高知県","高知市","","南はりまや町2－15－5","","7800833","0888827111","","39","100","00","","","","","","","","","1956-04-01 00:00:00","1035","0","","0","0","0","","0","00","000000","","0","","旭食品","ｱｻﾋｼｮｸﾋﾝ","竹内　康雄","ﾀｹｳﾁ ﾔｽｵ","社長","高知県","高知市","","大原町80－1","","7808031","","39","","日大商学部","1971-01-01 00:00:00","2004-04-01 00:00:00","","2000-05-06 00:00:00","2017-08-19 11:57:39","30660","39","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","グループ全体資本金１５億６０３０万。","","","","","","会長　竹内　克之","社長　竹内　康雄","","","","","","","","","","","","","","","","","","","","","","",""
"16","U","0281","4017","      ","＊＊新  井＊＊","新  井    代表  新井  雅","***ｱﾗｲ***","ｱﾗｲ","埼玉県","川口市","","西青木４ー１７６８","","3320035","048558500","11","1","00","66","00","99","10199","1000","0","1","00","4","3","1","＊＊新  井＊＊","ｱﾗｲ","1982-07-10 00:00:00","1984-10-30 00:00:00","1984-05-28 00:00:00","1994-08-11 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","新  井    代表  新井  雅","新  井    代表  新井  雅","ｱﾗｲ","ｱﾗｲ","埼玉県","川口市","","西青木４ー１７６８","","3320000","","","11","1","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","新  井    代表  新井  雅","ｱﾗｲ","","","","","","","","","0000000","","00","","","","","","1984-05-28 00:00:00","1994-08-11 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17","U","0281","4018","990996","丸高　株式会社","丸高  株式会社","ﾏﾙﾀｶ","ﾏﾙﾀｶ KK","山口県","下関市秋根西町","","２－２－１３　マルタカコンポジット２Ｆ","","7510873","083-263-4106","35","0","00","02","00","00","38888","2000","0","0","00","4","3","1","丸高　株式会社","ﾏﾙﾀｶ","2006-12-24 00:00:00","2006-12-24 00:00:00","2003-03-27 14:29:35","2010-01-18 00:00:00","20116","021103","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","丸高㈱","丸高株式会社","ﾏﾙﾀｶ(ｶ","ﾏﾙﾀｶ(ｶ","山口県","下関市","","秋根西町２－２－１３","","7510873","083-263-4106","","35","2202","90","","","","","","","","","","24","2","","1","1","1","個人保証","0","00","000000","","0","","丸高　株式会社","ﾏﾙﾀｶ","金田正守","ｶﾈﾀﾞﾏｻﾓﾘ","代表取締役社長","山口県","下関市","","長府宮の内町5－52","","7520967","0832455274","00","","","","2009-10-01 00:00:00","","2003-03-27 00:00:00","2019-05-31 13:17:59","11111","35","000000","2009-10-14 00:00:00","先方契約書有り　委託加工19.4.6","2009-10-14 00:00:00","金田正守","","","","","0","","0","0","","","","18","00","00",""," ","","山口（本店）","","","","","取会　金田武雄　（前　社長）","代社　金田正守","","","","インドTHEVE","永道商事","正道商事","南洋水産","中国","ショクリュー","神港魚類","扇屋食品","オカベ","ガルフ食品","","","","","","    ","        ","   ","                ","       "
"18","U","0281","4019","      ","＊＊＊ポルコ　ロッソ＊＊＊","＊＊＊㈱インターフード・テクノロジーズ＊","***ﾎﾟﾙｺ ﾛｯｿ***","***KK ｲﾝﾀｰﾌｰﾄﾞ･ﾃｸﾉﾛｼﾞｰｽﾞ***","東京都","港区","","芝３－２３－１セレスティン芝三井ビル１Ｆ","","1050014","0364005252","13","0","00","05","00","99","10199","2000","5","0","01","4","3","1","＊＊＊ポルコ　ロッソ＊＊＊","***ﾎﾟﾙｺ ﾛｯｿ***","","2003-07-23 00:00:00","2003-04-10 13:32:58","2017-11-01 13:11:07","21339","      ","  ","      ","00","  "," ","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱インターフード・テクノロジーズ","","KK.ｲﾝﾀｰﾌｰﾄﾞ･ﾃｸﾉﾛｼﾞｰｽﾞ","","東京都","港区","","芝2－30－14　阿部ビル4F","","1050014","0364003531","","13","0","00","","","","","","","","","","64","0",""," "," "," ",""," ","  ","","","0","","","ｲﾝﾀｰﾌｰﾄﾞ･ﾃｸﾉﾛｼﾞｰｽﾞ","丸山　和俊","ﾏﾙﾔﾏ ｶｽﾞﾄｼ","社長","神奈川県","横浜市旭区","","中白根1－1－8グランシャリオ307","","2410004","09459534418","  ","","","","","","1899-12-30 00:00:00","1899-12-30 00:00:00","     ","14","      ","","","","","","","",""," ","","0"," ","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19","U","0281","4020","021353","つな八　上大岡売店","株式会社  つな八","ﾂﾅﾊﾁ ｶﾐｵｵｵｶﾊﾞｲﾃﾝ","KK ﾂﾅﾊﾁ","神奈川県","横浜市港南区","","上大岡西１－６－１東急百貨店Ｂ１","","2330002","0458487449","14","0","21","08","00","99","10210","2000","0","0","00","4","3","1","つな八上大岡売店","ﾂﾅﾊﾁｶﾐｵｵｵｶﾊﾞｲﾃﾅﾝ","2006-02-09 00:00:00","2020-05-01 00:00:00","2003-04-17 13:47:15","2018-11-21 10:26:14","60559","021353","  ","      ","05","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱つな八","株式会社つな八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","杉並区荻窪","","４－２８－１２　ピースビル荻窪２Ｆ","","1670051","03-5347-2791","","13","300","00","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","000000","","0","","つな八","ﾂﾅﾊﾁ","志村　崇","ｼﾑﾗ ﾀｶｼ","社長","東京都","中野区","","本町６－１６－１２","","1640012","","00","","","","","","2000-12-01 00:00:00","2017-08-08 09:58:45","30660","13","000000","","","","","","","","","0","","5","0","","","","00","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"20","U","0281","4021","021353","つな八　大船店","株式会社  つな八","ﾂﾅﾊﾁ ｵｵﾌﾅﾃﾝ","KK ﾂﾅﾊﾁ","神奈川県","鎌倉市","","大船１－４－１ルミネウィング７Ｆ","","2470056","0467485192","14","0","00","08","00","99","10210","2000","0","0","00","4","3","1","つな八大船店","ﾂﾅﾊﾁ ｵｵﾌﾅﾃﾝ","2005-10-08 00:00:00","2007-11-06 00:00:00","2003-04-17 13:48:47","2017-04-01 09:28:43","10000","021353","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱つな八","株式会社つな八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","杉並区荻窪","","４－２８－１２　ピースビル荻窪２Ｆ","","1670051","03-5347-2791","","13","300","00","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","000000","","0","","つな八","ﾂﾅﾊﾁ","志村　崇","ｼﾑﾗ ﾀｶｼ","社長","東京都","中野区","","本町６－１６－１２","","1640012","","00","","","","","","2000-12-01 00:00:00","2017-08-08 09:58:46","30660","13","000000","","","","","","","","","0","","5","0","","","","00","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","","","","",""
"21","U","0281","4022","990389","株式会社  タイゲン","株式会社  タイゲン","ﾀｲｹﾞﾝ","KK ﾀｲｹﾞﾝ","福岡県","北九州市小倉北区","","西港町９４ー９市場内","","8030801","0935832521","40","99999","00","02","00","99","10199","2000","5","0","00","4","3","1","株式会社  タイゲン","ﾀｲｹﾞﾝ","2006-10-24 00:00:00","2013-07-19 00:00:00","2003-04-30 13:35:14","","20736","020907","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱タイゲン","株式会社タイゲン","ｶ)ﾀｲｹﾞﾝ","ｶ)ﾀｲｹﾞﾝ","福岡県","北九州市小倉北区","","西港町94-9","","8030801","093-583-2521","","40","0","96","","","","","","","","","1980-12-01 00:00:00","25","7","","0","0","0","","0","00","000000","","0","","株式会社  タイゲン","ﾀｲｹﾞﾝ","原　政和","ﾊﾗ ﾏｻｶｽﾞ","代表取締役","福岡県","宗像市","","江口38-3","","8113502","","40","1952-08-01 00:00:00","","","","","2003-04-30 00:00:00","2020-03-16 15:36:46","30445","40","000000","","","","","","","","","0","","3","0","","","","19","00","00",""," ","","親和（小倉）","西日本（北九州）","","","","（社長）　原　政和","（取締）　池野　勝喜","（取締）　松尾　靖","（監査）　香月　俊","","大栄太源","北九州魚市場","北九州中央海産市場","","","スピナ","サンシズカ","ハローディ","丸久","川食","大栄太源","","","","","    ","        ","   ","                ","       "
"22","U","0281","4023","022074","㈱上新トレーディング  新潟","株式会社  上新トレーディング","ｼﾞﾖｳｼﾝﾄﾚｰﾃﾞｲﾝｸﾞ ﾆｲｶﾞﾀ","KK ｼﾞﾖｳｼﾝﾄﾚｰﾃﾞｲﾝｸﾞ","新潟県","新潟市江南区","","江口２０９６－１","","9500853","0252768555","15","300","00","02","00","99","10199","2000","5","0","00","4","3","1","㈱上新トレーディング  新潟","ｼﾞﾖｳｼﾝﾄﾚｰﾃﾞｲﾝｸﾞﾆｲｶﾞﾀ","","","2003-05-16 11:20:47","2018-05-17 00:00:00","21337","022074","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱上新トレーディング","株式会社上新トレーディング","ｶ)ｼﾞｮｳｼﾝﾄﾚｰﾃﾞｨﾝｸﾞ","ｶ)ｼﾞｮｳｼﾝﾄﾚｰﾃﾞｨﾝｸﾞ","新潟県","新潟市東区","","山木戸7-2-61","","9500871","025-384-8431","","15","2950","92","","","","","","","","","1994-07-01 00:00:00","16","13","","0"," ","0","","0","00","000000","株式会社  上新トレーデイング","2","","上新トレーディング","ｼﾞｮｳｼﾝﾄﾚｰﾃﾞｨﾝｸﾞ","西原 一将","ﾆｼﾊﾗ ｶｽﾞﾏｻ","社長","","","","","","       ","","  ","","","","","","1999-09-02 00:00:00","2020-03-21 14:22:47","30445","  ","000000","","","","","","","","","1","2017-05-19 00:00:00","2","0","","東日本","","18","00","00",""," ","","北越（石山）","北越（直江津）","北越（両津）","","","（社長）　吉田　正人","（常務）　青山　聖也","（取締）　矢本　勝彦","（取締）　石塚　竹男","（監査）　齊藤　光美","大栄太源","西日本魚市","東洋冷蔵","東亜商事","菱三商事","角上魚類","清水食品","JA佐渡","ホテル泉慶","山六水産","吉田　正人","","","","","    ","        ","   ","                ","       "
"23","U","0281","4024","022074","㈱上新トレーディング　上越","株式会社  上新トレーディング","ｼﾞﾖｳｼﾝﾄﾚｰﾃﾞｲﾝｸﾞ ｼﾞｮｳｴﾂ","KK ｼﾞﾖｳｼﾝﾄﾚｰﾃﾞｲﾝｸﾞ","新潟県","上越市","","安江２丁目５－１７","","9420041","0255455030","15","0","00","02","00","99","10199","2000","5","0","00","4","3","1","㈱上新トレーディング　上越","ｼﾞﾖｳｼﾝﾄﾚﾃﾞｲﾝｸﾞｼﾞｮｳｴﾂ","","","2003-05-16 11:19:12","2006-01-26 00:00:00","60485","022074","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱上新トレーディング","株式会社上新トレーディング","ｶ)ｼﾞｮｳｼﾝﾄﾚｰﾃﾞｨﾝｸﾞ","ｶ)ｼﾞｮｳｼﾝﾄﾚｰﾃﾞｨﾝｸﾞ","新潟県","新潟市東区","","山木戸7-2-61","","9500871","025-384-8431","","15","2950","92","","","","","","","","","1994-07-01 00:00:00","16","13","","0"," ","0","","0","00","000000","株式会社  上新トレーデイング","2","","上新トレーディング","ｼﾞｮｳｼﾝﾄﾚｰﾃﾞｨﾝｸﾞ","西原 一将","ﾆｼﾊﾗ ｶｽﾞﾏｻ","社長","","","","","","       ","","  ","","","","","","1999-09-02 00:00:00","2020-03-21 14:22:47","30445","  ","000000","","","","","","","","","1","2017-05-19 00:00:00","2","0","","東日本","","18","00","00",""," ","","北越（石山）","北越（直江津）","北越（両津）","","","（社長）　吉田　正人","（常務）　青山　聖也","（取締）　矢本　勝彦","（取締）　石塚　竹男","（監査）　齊藤　光美","大栄太源","西日本魚市","東洋冷蔵","東亜商事","菱三商事","角上魚類","清水食品","JA佐渡","ホテル泉慶","山六水産","吉田　正人","","","","","    ","        ","   ","                ","       "
"24","U","0281","4025","      ","いづもや（本店）","株式会社  いづもや","ｲｽﾞﾓﾔ (ﾎﾝﾃﾝ)","KK ｲﾂﾞﾓﾔ","東京都","中央区","","日本橋本石町３ー６","","1030021","2414310","13","0","00","02","00","00","3NEXT","1000","0","0","00","4","3","1","いづもや（本店）","ｲｽﾞﾓﾔ","1982-07-26 00:00:00","2003-12-24 00:00:00","1984-05-28 00:00:00","1996-05-23 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","株式会社  いづもや","株式会社  いづもや","KK ｲﾂﾞﾓﾔ","KK ｲﾂﾞﾓﾔ","東京都","中央区","","日本橋本石町３ー６","","0000000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","株式会社  いづもや","ｲｽﾞﾓﾔ","","","","","","","","","0000000","","00","","","","","","1984-05-28 00:00:00","1996-05-23 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","U","0281","4026","      ","  磯  村","  磯  村","ｲｿﾑﾗ","ｲｿﾑﾗ","東京都","","","","","1020000","","13","0","00","02","00","00","38888","1000","0","0","00","4","1","1","  磯  村","ｲｿﾑﾗ","1984-10-20 00:00:00","1997-04-10 00:00:00","1984-10-22 00:00:00","1995-05-11 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","  磯  村","  磯  村","ｲｿﾑﾗ","ｲｿﾑﾗ","東京都","","","","","0000000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","  磯  村","ｲｿﾑﾗ","","","","","","","","","0000000","","00","","","","","","1984-10-22 00:00:00","1995-05-11 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","U","0281","4027","021170","静岡第一水産㈱","静岡第一水産株式会社","ｼｽﾞｵｶﾀﾞｲｲﾁｽｲｻﾝ(ｶ","ｼｽﾞｵｶﾀﾞｲｲﾁｽｲｻﾝ(ｶ","静岡県","静岡市葵区","","二番町１ー１８","","4200071","0542523111","22","0","00","12","00","99","10199","2000","5","0","00","1","3","1","静岡第一水産","ｼｽﾞｵｶﾀﾞｲｲﾁｽｲｻﾝ","","2004-03-25 00:00:00","2003-05-21 10:20:24","2017-06-23 00:00:00","30660","021170","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","静岡第一水産㈱","静岡第一水産株式会社","ｼｽﾞｵｶﾀﾞｲｲﾁｽｲｻﾝ(ｶ","ｼｽﾞｵｶﾀﾞｲｲﾁｽｲｻﾝ(ｶ","静岡県","静岡市葵区","","二番町１－１８","","4200072","054-252-3111","","22","1492","92","","","","","","","","","1949-07-04 00:00:00","35","18","","1","1","1","連帯保証","0","00","000000","","0","","静岡第一水産","ｼｽﾞｵｶﾀﾞｲｲﾁｽｲｻﾝ","本多　正樹","ﾎﾝﾀﾞ ﾏｻｷ","代表取締役社長","静岡県","静岡市駿河区","","大坪町７－１","","4228075","054-285-0287","22","1955-07-18 00:00:00","青山学院大学","","2007-10-01 00:00:00","","2003-05-21 00:00:00","2020-03-17 15:57:43","30445","22","000000","2013-05-09 00:00:00","","2013-05-09 00:00:00","本多正樹","","","","","0","","8","0","","","","18","00","00",""," ","","静岡（呉服町）","静岡信金（追手町）","清水（静岡）","静清信金（研屋町）","","取締役会長　　佐藤　泰二","取締役社長　　本田　正樹","専務　         　桑原　明","常務         　　山田　静夫","取締役　　井澤　寛明、杉本　進彌、　　監査役　高橋　淳","魚市静岡魚市㈱","三共水産㈱","㈱大和","浜松ハム㈱","","㈱入船鮨本店","トーカイシティサービス㈱","チムニー㈱","","","杉本　典生　　117,250　（16.8%）","本多　久夫　　　80,750  （11.5%）","本田　正樹　　　70,000　(10.0%)","杉本　進彌　　　50,000　 （7.1%）","佐藤　泰二　　   5,150　　(0.7%)　株主総数34名　H29.4月現在","    ","        ","   ","                ","       "
"27","U","0281","4028","      ","有限会社　大山水産","有限会社　大山水産","ｵｵﾔﾏｽｲｻﾝ","YK ｵｵﾔﾏｽｲｻﾝ","神奈川県","小田原市","","城山３－１２－１４","","2500045","0465220800","14","0","00","02","00","92","20015","2000","5","0","00","4","3","1","有限会社　大山水産","ｵｵﾔﾏｽｲｻﾝ","2006-02-01 00:00:00","2009-02-05 00:00:00","2003-05-31 16:32:57","2016-11-15 15:07:01","21337","      ","  ","      ","00","  "," ","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","","","","","神奈川県","小田原市","","城山","","2500045","0465220800","","14","0","00","","","","","","","","","","0","0","","1","1","1","連帯保証"," ","  ","","","0","","","","瀬沼　龍太","ｾﾇﾏ ﾘｭｳﾀ","","","","","","","       ","","  ","","","","","","1899-12-30 00:00:00","1899-12-30 00:00:00","     ","  ","      ","2003-06-13 00:00:00","大京で締結","2003-06-13 00:00:00","瀬沼　龍太","","","",""," ","","0"," ","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
