"","GZA_HINCD","HIZ_HINNM","HIZ_SIZEN","HIZ_YORYO","HIZ_JURKB","HIZ_IRISU","GZA_HTANK","GZA_ZAIKB","GZA_ZSHNO","GZA_NYKNO","GZA_NSKKB","GZA_NKYMD","GZA_UPYMD","GZA_MOTOK","GZA_MKING","GZA_GENZA","GZA_JUCHU","KAD_COPRM","KAD_FCTRM","GZA_GENCD","GZA_KAKCD","GZA_IKUCD","GZA_TAICD","GZA_KURCD","TGEN_GENNM","TKAK_GENNM","TIKU_IKUNM","TTAI_TAINM"
"987","608910186","ﾖｾﾅﾍﾞﾉﾀﾚ","","1000","G","12","0","0","0281042013387001","","00","2020-02-17","2020-03-05","39","37050","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"988","609310101","ﾏﾒｱｼﾞ ｳﾁｺﾂﾞｹ","","1000","G","12","0","0","0281122005688001","933654002","00","2020-03-03","2020-04-04","108","0","0","0","ホウスイ","豊海第三冷蔵庫","     ","     "," ","01","010177","","","","加工食品"
"989","609310101","ﾏﾒｱｼﾞ ｳﾁｺﾂﾞｹ","","1000","G","12","0","0","0215213067333001","","00","2020-03-02","2020-03-03","120","99000","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"990","610160008","ｴﾋﾞﾌﾗｲ","8","200","G","20","300","0","0281042012261001","","00","2020-05-02","2020-05-02","61","18300","19","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"991","611480161","ｲｶ ﾌﾗｲ","50X100","5000","G","2","2400","0","0281042013648001","","00","2020-04-07","2020-04-06","2","4800","2","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"992","612580161","ｱｼﾞﾌﾗｲ","50X100","5000","G","2","2100","0","0281042013647001","","00","2020-04-07","2020-04-06","2","4200","2","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"993","612591237","ｱｼﾞﾌﾗｲ","60X40","2400","G","3","0","0","0215213071887001","","00","2020-03-26","2020-03-26","3","6360","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"994","618310197","ﾑﾗｻｷｲｶｹﾞｿｶﾗｱｹﾞ","","1000","G","12","0","0","0215213081894001","","00","2020-03-17","2020-03-17","36","23400","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"995","621345418","G ｲｶｵｸﾗ","","350","G","40","0","0","0216212687725001","","00","2020-05-01","2020-05-02","40","12000","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"996","622422573","ｳﾒ ｽｲｼﾖｳ","","700","G","9","1776","0","0281042011354001","","00","2020-03-26","2020-03-26","27","47976","27","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"997","622450256","ﾊﾞｲﾆｸ","ｱｵ","300","G","24","0","0","0281042012699001","","00","2020-03-24","2020-03-24","0","550","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"998","626083107","ｶﾆﾀﾏｸﾞﾗﾀﾝ","140X30","4200","G","2","4200","0","0215213067763001","","00","2020-01-25","2020-03-17","7","29400","4","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"999","626230019","ｷﾝｼﾀﾏｺﾞ","S","500","G","10","0","0","0281042011201001","","00","2020-04-09","2020-04-09","20","13860","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1000","626330016","ｳｽﾞﾏｷ ﾌ","","500","G","20","0","0","0281042012964001","","00","2020-02-03","2020-02-03","1","1200","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1001","627947497","ｷﾑﾁﾅﾍﾞ ｳﾄﾞﾝｲﾘ","","330","G","4","0","0","0281042011834001","","00","2020-03-07","2020-03-07","4","1020","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1002","628065318","ｷﾝｼﾀﾏｺﾞｷｻﾞﾐ","","150","G","60","145","0","0217212347579002","","00","2020-05-02","2020-05-02","120","17400","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1003","628065318","ｷﾝｼﾀﾏｺﾞｷｻﾞﾐ","","150","G","60","145","0","0281122005749002","761890000","00","2020-03-26","2020-04-14","600","87000","0","0","(株)ホウスイ","豊洲冷蔵庫","     ","     "," ","01","032767","","","","加工食品"
"1004","628065318","ｷﾝｼﾀﾏｺﾞｷｻﾞﾐ","","150","G","60","145","0","0281122005768001","764416000","00","2020-04-02","2020-04-30","600","87000","0","0","(株)ホウスイ","豊洲冷蔵庫","     ","     "," ","01","032767","","","","加工食品"
"1005","628065318","ｷﾝｼﾀﾏｺﾞｷｻﾞﾐ","","150","G","60","145","0","0281122005828003","771451000","00","2020-04-28","2020-05-02","600","87000","360","0","(株)ホウスイ","豊洲冷蔵庫","     ","     "," ","01","032767","","","","加工食品"
"1006","628361027","ﾌｸﾞ ﾁﾔﾂﾞｹ","6.5X30","195","G","1","0","0","0281012147923001","","00","2020-02-08","2020-02-08","50","15000","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1007","628530972","ｼｰﾌｰﾄﾞﾐﾂｸｽﾎﾞｲﾙ","ｴﾋﾞﾀｺｲｶ","500","G","20","859","0","0281042010191001","","00","2020-05-07","2020-05-02","80","68800","80","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1008","628540272","ｼｰﾌｰﾄﾞMIX","","400","G","24","375","0","0281012103481002","","00","2020-05-02","2020-05-02","75","28125","75","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1009","628610155","ｶﾏｱｹﾞｼﾗｽ","","1000","G","12","0","0","0281012156417001","","00","2020-02-18","2020-02-18","1","2300","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1010","629510005","ｳｸﾞｲｽ ﾏﾒ","","1000","G","10","0","0","0281042005960001","","00","2020-02-01","2020-02-01","0","2250","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1011","630072908","(ﾅ)ｵﾏｶｾｾﾝｷﾞﾖL","","7000","G","1","0","0","0281162032600101","","00","2020-03-23","2020-03-24","1","7175","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1012","630076808","(ﾅ)ｵﾏｶｾｾﾝｷﾞﾖCOL","","6000","G","1","0","0","0281162034560101","","00","2020-03-31","2020-03-31","2","12210","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1013","630076908","(ﾅ)ｵﾏｶｾｾﾝｷﾞﾖL","","6000","G","1","0","0","0281162032607101","","00","2020-04-03","2020-04-09","1","4010","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1014","630080907","(ﾅ)ｵﾏｶｾｾﾝｷﾞﾖ","","5000","G","1","0","0","0281012107046001","","00","2020-04-09","2020-04-11","1","4000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1015","630080908","(ﾅ)ｵﾏｶｾｾﾝｷﾞﾖL","","5000","G","1","0","0","0281162032551101","","00","2020-03-21","2020-03-21","2","11175","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1016","630094808","(ﾅ)ｵﾏｶｾｾﾝｷﾞﾖCOL","","4000","G","1","0","0","0281162032625101","","00","2020-04-10","2020-04-11","1","3620","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1017","630111011","(ﾅ)ｱｶｶﾞｲ","","100","G","10","0","0","0281012191515001","","00","2020-02-08","2020-02-08","2","660","0","0","大京１","","10027","     "," ","02","020732","大阪府","","","生鮮"
"1018","630111012","(ﾅ)ｱｻﾘ","","100","G","10","0","0","0281012107543001","","00","2020-05-02","2020-05-02","20","1800","0","0","大京１","","10043","     "," ","02","020732","熊本県","","","生鮮"
"1019","630111020","(ﾅ)ｱｶｲｻｷ R","","100","G","10","0","0","0281012170235001","","00","2020-04-09","2020-04-10","34","2720","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1020","630111020","(ﾅ)ｱｶｲｻｷ R","","100","G","10","0","0","0281042008259001","","00","2020-04-07","2020-04-07","0","220","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1021","630111020","(ﾅ)ｱｶｲｻｷ R","","100","G","10","0","0","0281042013558001","","00","2020-02-25","2020-02-25","0","0","0","0","大京１","","10020","     "," ","02","020732","長野県","","","生鮮"
"1022","630111030","(ﾅ)ｱｵﾘｲｶ","","100","G","10","0","0","0281042007458001","","00","2020-02-12","2020-02-12","0","5120","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1023","630111126","ｱﾄﾗﾝﾃｲﾂｸｻｰﾓﾝSDﾖｳｼﾖｸ","","100","G","10","0","0","0281012157698002","","00","2020-04-28","2020-04-28","0","520","0","0","大京１","","20139","     "," ","02","020732","ﾉﾙｳｪｰ","","","生鮮"
"1024","630190009","ｱｶｱﾏﾀﾞｲF","","10","G","1","0","0","0281012154385002","","00","2020-03-27","2020-03-27","0","63816","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1025","630211001","(ﾅ)ｲｻｷ","","100","G","10","0","0","0281012193544001","","00","2020-03-28","2020-03-28","31","4960","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1026","630211001","(ﾅ)ｲｻｷ","","100","G","10","0","0","0281042009223001","","00","2020-03-31","2020-04-02","0","0","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1027","630211006","(ﾅ)ｲﾄﾖﾘ","","100","G","10","0","0","0281012155665003","","00","2020-02-20","2020-02-20","40","4400","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1028","630211006","(ﾅ)ｲﾄﾖﾘ","","100","G","10","0","0","0281012157125001","","00","2020-03-31","2020-04-02","0","0","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1029","630211008","(ﾅ)ｲｼﾀﾞｲ","","100","G","10","0","0","0281012155665002","","00","2020-03-05","2020-03-05","14","2100","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1030","630611014","(ﾅ)ｶｻｺﾞ","","100","G","10","0","0","0281012178552001","","00","2020-02-04","2020-02-04","6","1140","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1031","630711003","(ﾅ)ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281012157585003","","00","2020-03-21","2020-03-23","52","8060","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1032","630711003","(ﾅ)ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281012157975001","","00","2020-04-06","2020-04-06","0","1260","0","0","大京１","","10013","     "," ","02","020732","東京都","","","生鮮"
"1033","630711003","(ﾅ)ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281042008966001","","00","2020-02-27","2020-02-29","57","8835","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1034","630811003","(ﾅ)ｸﾛﾑﾂ","","100","G","10","0","0","0281012148670001","","00","2020-03-26","2020-03-26","0","135","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1035","630811003","(ﾅ)ｸﾛﾑﾂ","","100","G","10","0","0","0281042013652001","","00","2020-04-10","2020-04-10","0","1440","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1036","630811003","(ﾅ)ｸﾛﾑﾂ","","100","G","10","0","0","0281042013675001","","00","2020-04-24","2020-04-24","0","1","0","0","大京１","","10036","     "," ","02","020732","徳島県","","","生鮮"
"1037","630811004","(ﾅ)ｸﾛﾀﾞｲ","","100","G","10","0","0","0281012193874002","","00","2020-04-09","2020-04-10","21","1680","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1038","631011006","(ﾅ)ｺﾁ","","100","G","10","0","0","0281012159240007","","00","2020-04-09","2020-04-10","24","1920","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1039","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281012155116003","","00","2020-02-21","2020-02-21","94","13040","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"1040","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281012158152002","","00","2020-02-12","2020-02-12","31","6000","0","0","大京１","","10030","     "," ","02","020732","和歌山県","","","生鮮"
"1041","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281012158373001","","00","2020-02-06","2020-02-06","80","18330","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1042","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281012171662001","","00","2020-02-15","2020-03-14","43","7500","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1043","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281042007056001","","00","2020-02-28","2020-02-28","31","8800","0","0","大京１","","10040","     "," ","02","020732","福岡県","","","生鮮"
"1044","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281042013543001","","00","2020-02-21","2020-02-21","0","0","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
"1045","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281042013550001","","00","2020-02-25","2020-02-25","33","7020","0","0","大京１","","10018","     "," ","02","020732","福井県","","","生鮮"
"1046","631111006","(ﾅ)ｻﾜﾗ","","100","G","10","0","0","0281042013677001","","00","2020-04-25","2020-04-25","0","2600","0","0","大京１","","10028","     "," ","02","020732","兵庫県","","","生鮮"
"1047","631211005","(ﾅ)ｼﾏｱｼﾞ","","100","G","10","0","0","0281012193272002","","00","2020-03-21","2020-03-21","11","2200","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1048","631260020","(ﾅ)ｼﾛｴﾋﾞ","","200","G","1","0","0","0281012157656001","","00","2020-04-17","2020-04-17","0","750","0","0","大京１","","10016","     "," ","02","020732","富山県","","","生鮮"
"1049","631311004","(ﾅ)ｽﾙﾒｲｶ","","100","G","10","0","0","0281012107050003","","00","2020-02-20","2020-02-20","0","700","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1050","631311004","(ﾅ)ｽﾙﾒｲｶ","","100","G","10","0","0","0281012177686001","","00","2020-02-14","2020-02-14","0","759","0","0","大京１","","10002","     "," ","02","020732","青森県","","","生鮮"
"1051","631311005","(ﾅ)ｽﾞﾜｲｶﾞﾆ","","100","G","10","0","0","0281012172125001","","00","2020-02-21","2020-02-21","30","13500","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"1052","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281012171155002","","00","2020-03-26","2020-03-26","47","10340","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1053","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281012190137004","","00","2020-03-31","2020-03-31","0","8740","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1054","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281012191582001","","00","2020-02-10","2020-02-10","60","10200","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1055","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281012191962001","","00","2020-02-18","2020-02-18","89","22250","0","0","大京１","","10036","     "," ","02","020732","徳島県","","","生鮮"
"1056","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281012192127001","","00","2020-02-21","2020-02-21","45","6750","0","0","大京１","","10024","     "," ","02","020732","三重県","","","生鮮"
"1057","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281012192309001","","00","2020-02-26","2020-02-26","51","11220","0","0","大京１","","10007","     "," ","02","020732","福島県","","","生鮮"
"1058","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281042012309001","","00","2020-04-06","2020-04-06","38","6460","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1059","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281042013438001","","00","2020-02-21","2020-02-21","88","20240","0","0","大京１","","10040","     "," ","02","020732","福岡県","","","生鮮"
"1060","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281042013444001","","00","2020-02-22","2020-02-22","151","36550","0","0","大京１","","10038","     "," ","02","020732","愛媛県","","","生鮮"
"1061","632711008","ﾋﾗｽｽﾞｷR","","100","G","10","0","0","0281042013539001","","00","2020-03-27","2020-03-27","41","7380","0","0","大京１","","10045","     "," ","02","020732","宮崎県","","","生鮮"
"1062","632811404","ﾋﾛﾋﾞﾛｲｹｽ ﾌﾞﾘ F","","100","G","10","0","0","0281042007004001","","00","2020-04-20","2020-05-02","209","29899","0","0","大京１","","10044","     ","1","02","020732","大分県","","養殖","生鮮"
"1063","633011003","(ﾅ)ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012172360001","","00","2020-02-06","2020-02-12","147","10140","0","0","大京１","","10007","     "," ","02","020732","福島県","","","生鮮"
"1064","633011003","(ﾅ)ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012174121003","","00","2020-03-09","2020-03-12","70","5600","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1065","633011003","(ﾅ)ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012174800001","","00","2020-02-17","2020-02-21","80","10140","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1066","633011003","(ﾅ)ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012191367005","","00","2020-02-06","2020-02-08","130","10140","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
"1067","633011005","(ﾅ)ﾎﾂｷｶﾞｲ","","100","G","10","0","0","0281042008848001","","00","2020-02-12","2020-02-12","0","3000","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"1068","633111000","(ﾅ)ｸﾛﾏｸﾞﾛ R","","100","G","10","0","0","0281012173817003","","00","2020-03-12","2020-03-12","66","4620","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1069","633111007","(ﾅ)ﾏﾂﾌﾞｶﾞｲ","","100","G","10","0","0","0281012154243005","","00","2020-04-06","2020-04-06","0","1925","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"1070","633111112","(ﾅ)ﾏﾀﾞｲ R","","100","G","10","0","0","0281012157311002","","00","2020-05-01","2020-05-01","0","1800","0","0","大京１","","10038","     ","1","02","020732","愛媛県","","養殖","生鮮"
"1071","633111112","(ﾅ)ﾏﾀﾞｲ R","","100","G","10","0","0","0281012158794001","","00","2020-04-24","2020-04-24","0","1600","0","0","大京１","","10043","     ","1","02","020732","熊本県","","養殖","生鮮"
"1072","633311901","ｱｶﾑﾂR","","100","G","10","457","0","0281012154937003","","00","2020-05-01","2020-05-02","40","0","-1","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1073","633311901","ｱｶﾑﾂR","","100","G","10","457","0","0281012158901001","","00","2020-04-20","2020-04-20","-18","0","0","0","大京１","","20222","     "," ","02","020732","韓国","","","生鮮"
"1074","633411010","(ﾅ)ﾒｼﾞﾅ","","100","G","10","0","0","0281012175341001","","00","2020-03-26","2020-03-26","61","3660","0","0","大京１","","10024","     "," ","02","020732","三重県","","","生鮮"
"1075","633411010","(ﾅ)ﾒｼﾞﾅ","","100","G","10","0","0","0281012191034001","","00","2020-03-12","2020-03-12","65","4550","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1076","633611002","(ﾅ)ﾔﾘｲｶ","","100","G","10","0","0","0281012173239002","","00","2020-02-10","2020-02-10","0","2400","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
"1077","633611002","(ﾅ)ﾔﾘｲｶ","","100","G","10","0","0","0281012191514001","","00","2020-02-08","2020-02-08","3","480","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"1078","633611002","(ﾅ)ﾔﾘｲｶ","","100","G","10","0","0","0281042006338001","","00","2020-02-01","2020-02-01","13","3375","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1079","634211001","(ﾅ)ﾚﾝｺﾀﾞｲ","","100","G","10","0","0","0281012154753007","","00","2020-03-12","2020-03-14","94","6580","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1080","635030000","ﾎﾀﾃ ﾅﾏ ﾑｷﾐ","","500","G","20","0","0","0281012154843004","","00","2020-04-07","2020-04-07","6","12000","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"1081","640111001","ﾏﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281012156612005","","00","2020-03-07","2020-03-09","31","3720","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1082","640111001","ﾏﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281012158674001","","00","2020-02-10","2020-02-10","125","9250","0","0","大京１","","10028","     "," ","02","020732","兵庫県","","","生鮮"
"1083","640111001","ﾏﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281012158996001","","00","2020-03-05","2020-03-09","86","5590","0","0","大京１","","10002","     "," ","02","020732","青森県","","","生鮮"
"1084","640111001","ﾏﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281012160304001","","00","2020-03-18","2020-03-19","40","3200","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"1085","640111001","ﾏﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281012163150001","","00","2020-03-24","2020-03-24","0","0","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1086","640111001","ﾏﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281042007378001","","00","2020-04-02","2020-04-02","63","5040","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1087","640111005","ｲｼﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281012155023007","","00","2020-02-20","2020-02-20","0","6210","0","0","大京１","","10024","     "," ","02","020732","三重県","","","生鮮"
"1088","640111005","ｲｼﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281042010118001","","00","2020-03-09","2020-03-09","14","2100","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1089","640111005","ｲｼﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281042013545001","","00","2020-02-20","2020-02-20","0","0","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1090","640111011","ｸﾛﾀﾞｲ ﾅﾏ","","100","G","10","0","0","0281162034020102","","00","2020-02-03","2020-02-03","40","3200","0","0","大京１","","10028","     "," ","02","020732","兵庫県","","","生鮮"
"1091","640111012","ﾁﾀﾞｲ ﾃﾝﾈﾝ","","100","G","10","0","0","0281012158075002","","00","2020-04-03","2020-04-03","30","1500","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1092","640111012","ﾁﾀﾞｲ ﾃﾝﾈﾝ","","100","G","10","0","0","0281012158829007","","00","2020-02-22","2020-02-25","25","2500","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1093","640111012","ﾁﾀﾞｲ ﾃﾝﾈﾝ","","100","G","10","0","0","0281012171996001","","00","2020-02-17","2020-02-17","35","2800","0","0","大京１","","10038","     "," ","02","020732","愛媛県","","","生鮮"
"1094","640111012","ﾁﾀﾞｲ ﾃﾝﾈﾝ","","100","G","10","0","0","0281012172187006","","00","2020-02-06","2020-02-07","203","14210","0","0","大京１","","10036","     "," ","02","020732","徳島県","","","生鮮"
"1095","640111012","ﾁﾀﾞｲ ﾃﾝﾈﾝ","","100","G","10","0","0","0281012181156001","","00","2020-02-29","2020-03-02","30","2400","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1096","640111012","ﾁﾀﾞｲ ﾃﾝﾈﾝ","","100","G","10","0","0","0281012193640001","","00","2020-03-31","2020-04-02","0","-400","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1097","640111020","ｱｶｱﾏﾀﾞｲ R","","100","G","1","0","0","0281042013503001","","00","2020-02-07","2020-02-07","0","1900","0","0","大京１","","10014","     "," ","02","020732","神奈川県","","","生鮮"
"1098","640111020","ｱｶｱﾏﾀﾞｲ R","","100","G","1","0","0","0281042013548001","","00","2020-02-21","2020-02-21","0","3225","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"1099","640111020","ｱｶｱﾏﾀﾞｲ R","","100","G","1","0","0","0281042013610001","","00","2020-03-14","2020-03-14","0","5625","0","0","大京１","","10040","     "," ","02","020732","福岡県","","","生鮮"
"1100","640111023","(ﾅ)ﾍﾀﾞｲ R","","100","G","10","0","0","0281042011182001","","00","2020-03-21","2020-03-21","16","1920","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1101","640111023","(ﾅ)ﾍﾀﾞｲ R","","100","G","10","0","0","0281042011237001","","00","2020-02-03","2020-02-03","50","3000","0","0","大京１","","10043","     "," ","02","020732","熊本県","","","生鮮"
"1102","640111110","ｸﾛﾀﾞｲRﾅﾏ","","100","G","10","0","0","0281042013582001","","00","2020-03-03","2020-03-03","0","0","0","0","大京１","","10014","     "," ","02","020732","神奈川県","","","生鮮"
"1103","640111112","ﾁﾀﾞｲ","","100","G","1","0","0","0281012189123001","","00","2020-02-21","2020-02-21","60","4800","0","0","大京１","","10038","     "," ","02","020732","愛媛県","","","生鮮"
"1104","640111112","ﾁﾀﾞｲ","","100","G","1","0","0","0281042010465001","","00","2020-02-13","2020-02-15","300","24000","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1105","640111112","ﾁﾀﾞｲ","","100","G","1","0","0","0281042013276001","","00","2020-02-21","2020-02-26","300","27000","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
"1106","640111120","ｱｶｱﾏﾀﾞｲR","","100","G","10","0","0","0281042013515001","","00","2020-02-12","2020-02-12","0","2280","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1107","640111401","ﾏﾀﾞｲR ﾖｳｼﾖｸ","","100","G","10","0","0","0281042010002001","","00","2020-04-07","2020-04-07","0","0","0","0","大京１","","10038","     "," ","02","020732","愛媛県","","","生鮮"
"1108","640111509","ﾏﾀﾞｲR ﾃﾝﾈﾝ","2K UP","100","G","1","0","0","0281012192673001","","00","2020-03-06","2020-03-06","22","6600","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1109","640111509","ﾏﾀﾞｲR ﾃﾝﾈﾝ","2K UP","100","G","1","0","0","0281012192973002","","00","2020-03-13","2020-03-13","134","20100","0","0","大京１","","10038","     "," ","02","020732","愛媛県","","","生鮮"
"1110","640111509","ﾏﾀﾞｲR ﾃﾝﾈﾝ","2K UP","100","G","1","0","0","0281012193034003","","00","2020-03-14","2020-03-14","49","10780","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1111","640111601","ﾏﾀﾞｲRﾅﾏ ｴﾋﾒﾖｳｼﾖｸ","","100","G","10","0","0","0281042010092001","","00","2020-04-11","2020-04-11","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1112","640311003","ﾋﾗﾏｻﾅﾏ","","100","G","10","0","0","0281042013496001","","00","2020-02-06","2020-02-06","0","3000","0","0","大京１","","10038","     "," ","02","020732","愛媛県","","","生鮮"
"1113","640411700","ﾌﾞﾘ F ﾖｳｼﾖｸ","","100","G","10","0","0","0281042011382001","","00","2020-04-09","2020-04-16","154","11700","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1114","640611016","ﾏｱｼﾞﾃﾝﾈﾝ","","100","G","10","0","0","0281012154469003","","00","2020-03-07","2020-03-07","21","70","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1115","640611016","ﾏｱｼﾞﾃﾝﾈﾝ","","100","G","10","0","0","0281012154633003","","00","2020-03-13","2020-03-16","50","70","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
